,sentiment,sentiment:confidence,text
1104,1,1.0,  personally i am excited about  projects like 0 gravity and things in development even though  i only own ipod 
1105,0,1.0," exactly  come on    other phone companies, get yo shit together"
1106,0,0.6602,hey  i did another software update and my ipad won't open any webpages  any ideas here?
1107,1,0.6758,new macbook pro is amazing!  thanks 
1108,0,1.0,my ipad is glitching so bad and it isnt charging wtf 
1109,0,1.0,dear  get your shit together
1110,0,1.0,  fix my phone
1111,0,1.0,"finally updated  iphone to ios 8 something, thanks  for more shit we don't need   seriously, thanks a trillion  "
1112,0,1.0,never ever buy an  itouch they are worthless
1113,0,0.6731,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1114,0,0.6796,  yosemite has ruined my wifi
1115,0,1.0,i hate you so much  
1116,0,0.6614,  i hope them faggots get cancer
1117,0,0.7376,siri confirmed for gay communist atheist open your eyes  
1118,1,1.0,"washed my earphones by accident, still works  thank you  , actually did something good"
1119,0,0.6793,"wow  i have only family guy and simpsons  
yet i can't dowmload the old update  
i really need 2 gb to update  
can't wait"
1120,0,1.0,fuck you too 
1121,0,0.6565,hey  how come every saturday movie night fails on  appletv? do i chuck  or you guys?  wifegoingtosleep
1122,1,0.6672,  this is my most favorite tweet
1123,1,1.0,rt    this is my most favorite tweet
1124,0,1.0,   shut the hell up
1125,0,0.6561,still waiting new emojis where them at 
1126,0,0.5034,bitch yassssss  do yall know how long ive been waiting on this feature?!
1127,0,1.0, your new ad is fucking racist against the  french
1128,0,1.0,"  apple sucks,"
1129,0,0.5442,just explained to my kids if  made their bunkbed we'd have to get a new one every two months 
1130,1,0.6909,enjoying my studio wireless beats   
1131,0,1.0,fuck you  for making shit products
1132,0,0.6758,i hate you  
1133,0,0.6669,why dont macs have an emoji keyboard  u messed up
1134,0,1.0,fucka de you 
1135,0,0.7379,  apple  nsa infested shit 
1136,0,1.0,what the hell why did lucy's songs just delete off my phone i hatw you  
1137,1,0.6833," ubs increases  apple's  iphone6 sales, revenue and  eps   aapl  aapl  ubs  tech  iphone6plus "
1138,0,1.0,"that was terrifying, suck my ass "
1139,0,1.0," ima need yall to get your shit together, my phone is fucking up something serious"
1140,0,1.0,"   ok look, yall still ain't reversed me back to ios 7  idk what the hold up is but ima need yall to get on it"
1141,1,0.6752,"inspiring people   steve jobs   
  
"
1142,0,0.6816," flipping  great! the    apple   iphone 'that won't smash' because it detects when it      ( saturday, 6      "
1143,0,1.0,oh  why do i have to delete my unwanted photos eight times  once is enough  i don't want a 'recently deleted' folder 
1144,0,0.6804,i went to  to buy an  iphone6  was told although in stock i had to reserve and return tomorrow to buy  goodbye  
1145,0,0.7227,"i ordered a osx from you, but it seems like someone is on my network or i have a cloned copy, ideas? "
1146,0,1.0,"apple acted unfairly in suppressing digital music competition  paul kedrosky  aapl  aapl 
"
1147,0,1.0,your ipad game just got shut way down  like 24k gold way down   (cc  
1148,0,1.0,"rt  apple acted unfairly in suppressing digital music competition  paul kedrosky  aapl  aapl 
"
1149,0,1.0,get rich quick as a criminal  capitalist  steal your client's products   apple  technology   
1150,0,0.6801,"  stevejobs sometimes, to control the whole world with your ideas, it  s necessary to test them in a hard way    "
1151,0,0.6595,"why can't apple meet demand for the iphone 6?  aapl  aapl 
"
1152,1,0.517,fun  fun nights  post birthday celebration of rfrancoben and  
1153,1,1.0,yeeaaayyy    awesome os x yosemite 10 10 1 roccckkkssss m    
1154,0,1.0, youre shit fix my problem
1155,0,0.7018,"  iphone6 running  ios811 sporadically hangs  doesn't seem to be when running any app in particular, sometimes none run and it hangs "
1156,0,0.6828,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1157,0,1.0,'this accessory may not be supported' ok  just tell me that the charger that came with my phone won't work???
1158,1,0.7399,"ubs increases apple's iphone 6 sales, revenue and eps  aapl  aapl 
"
1159,0,0.7079,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1160,0,0.6809,  another government shows apple the door 
1161,0,0.6468,"apple must continue to improve cybersecurity as attacks increase 
 aapl  aapl 
"
1162,0,0.5097,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1163,0,1.0,"ipod replaced  if i never have to set foot in an  store again, the world will be a better place "
1164,0,1.0,seems like   customerservice is going downhill when they say need a new battery due to 600 charges over 14 months    50 to change 
1165,0,0.6861," yosimite detects faulty ram module but apple hardware test does not?
 apple  yosemite  aht 
"
1166,1,0.6801,"apple   115 matches 8 4  increase in earnings  use 2014q3 eps  1 42 in   free ios app donkey stocks   aapl 
"
1167,0,1.0, fuck  i'm get a note
1168,0,1.0,been waiting 7 days so far for  to approve the new app for  crmsuite  should be next week!
1169,1,0.7126,"apple  ubs evidence lab increases iphone estimates to 70 9 million  aapl  aapl 
"
1170,1,0.6879,nice job    learn to code opportunities next week at apple stores nationally  edtech  stem  ap 
1171,0,1.0,"it's 2014, why doesn't itunes support  flac files? i mean at least be able to covert em  yall so fuckin petty "
1172,0,0.6904,rt  hey  know my icloud storage is full  thank you for reminding 82 times a day!
1173,0,1.0,2)  i've got one question for yall  who is the genius who decided capitalizing random words was a good idea? bec it wasn't a good idea
1174,0,1.0,that annoying moment when you realise that your    iphone6 has a bend in it on one side  ' 
1175,0,1.0, yo this genius bar shit is worst than the dmv get it the fuck together
1176,1,0.6796, you guys should make pipes too!
1177,0,1.0,  every time i type the word ya it capitalizes the a  drives me nuts 
1178,0,0.7403,they have no computer programming classes anywhere in la  whats up with that????
1179,0,1.0,"yeah, i'll definitely be going to the  store after finals  damn mbp graphics card failing again, this is bullshit for a  2500 computer"
1180,0,1.0,rt  hate  so much  ruin my life
1181,1,1.0,my phone just charged 23  in 45 seconds thanks 
1182,0,0.8753, i know you have the most secure os but you've lost me as you don't have a  dualsim version for us travelling types
1183,0,1.0,for some odd reason i can't re add 1989 on my phone   stop depriving me of my jams
1184,0,0.7119, fix this 
1185,1,1.0, store  nyc i am honored to be here   travel 
1186,0,0.6804,yall some hoes bruh  
1187,0,1.0,why i hate apple     aapl  long term_larry
1188,0,0.6556,here's the   smartwatch  i say  beats it easily  it's like an elitist toy versus a real machine   ) 
1189,0,0.6595,archetype? i'd rather have  figure out how to make a product whose ui was intuitive    
1190,0,1.0,just overheard an  employee tell some1 not to use capital letters in their password cause it will be easier to remember!  applefail
1191,1,1.0,loving my   iphone6plus even though i've hyperextended my thumb reaching for the top apps  thestruggleisreal
1192,0,1.0, when are you going to fix the maps app  the navigation sucks!!! face it and just switch to google maps 
1193,0,0.5283,   best smartwatch is still the pebble 
1194,1,0.5032,  welcome to the club!
1195,0,1.0, blame  and their rubbish memory on my phone
1196,1,0.6595,safari consumes less battery by pausing flash video every 5 seconds  thanks 
1197,0,1.0,rt  why are your phone chargers so terrible  fix this 
1198,0,1.0, you know your iphone is fucked when the lettering on the screen goes back to front  
1199,0,1.0,seriously?!  that stupid add of the macbook with the different stickers you can put on it?! i hate how gullible people can be 
1200,1,0.68," music is always part of my life, and everyday  is also as important as music to me "
1201,0,1.0,how do i have 1  then plug in my phone and jumps to 4   stop playing games
1202,0,0.6894,thanks to     amp   my postman will be working overtime 
1203,0,1.0, technology  is becoming very undesirable  these glitches are constantly stopping my from working
1204,1,0.6822,"cool stuff found   posts 'ipad air 2   change' commercial with focus on new ways of doing things 
"
1205,1,0.7423,"tweeks  get a new patent for protection with a center gravity motor  automatically senses the impact ratio   
"
1206,1,0.6561,  wishes do come true!
1207,0,1.0,fuck offffff  
1208,0,1.0,ive literally gone through 5 iphone 5 cords in a little over a year  fix this you all suck
1209,0,0.8733, refuses to unlock my out of contract iphone 5  they sent me to  knowing that they can't unlock phones  wafwoft
1210,0,0.6661, calendar app has judiciously listed virtually every holiday imaginable   yet neglects my birthday 
1211,0,0.7044,what happened to all my podcasts on my ipod?! 
1212,0,1.0,  fix yourself 
1213,0,0.7119,rt    fix yourself 
1214,1,1.0, aapl apple donating portion of profit to fight against aids   
1215,0,1.0, get your shit together i hate you
1216,0,1.0,"ha, poor  trying to make its ipad and macbook look useful in its commercials  not even close to the power of  pro 3"
1217,0,0.6796, new voice texting      how about just hit dial instead whataconcept say no to  apple aid
1218,0,1.0,fuck type of shit is this    
1219,0,1.0, don't delete music off of my iphone that i payed good money for
1220,0,1.0,i just had 40  now i have 8  wtf 
1221,0,0.6826,why did my ipod change the order of the songs in the playlist i always listen to what the flying fuck this isnt okay 
1222,1,1.0,thanks  store  for helping me out with my iphone today! great service with a smile   apple
1223,1,1.0,rt  my  autocorrect changes muslim to awesome and i'm okay with that
1224,0,1.0,my phone turned off imessage and won't let me turn it back on and oh yeah no message will load or send  thanks 
1225,0,1.0,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1226,1,0.6888,thanks  for getting the last word  
1227,0,1.0, get your shit together 
1228,0,1.0," and  blunderblock if fricking  ever gets their act together!!!! 
 we need blunderblock by 
"
1229,0,0.6538, currently googling on how to downgrade to mavericks again thanks 
1230,0,0.5168,   no a video message from missing my face time like you missed my call you leave a voicemail
1231,0,0.7253,   you can already leave snap video messages in apple txts but they go away in 2 mins if you don't watch
1232,0,1.0, yo these new headphones i got with my 6 dont work so send me some new ones  ill dm u my address
1233,0,1.0,my texting isnt working and  blames  and apple blames verizon  someone fix this  its been 36 hours of this crap 
1234,0,0.5697,excuse me      why is there no bat signal emoji yet? hmm?
1235,0,1.0,yall need to fix this flicker flash when i swipe up to close apps 
1236,1,0.6678,"for a limited time, the ibookstore is offering our ebook at the lowest price ever    "
1237,0,0.5219, aapl apple pay faces challenge as two drug stores reject it   
1238,0,0.6652,my computer is not turning back on help 
1239,1,0.5005,gonna be dreaming about my laptop   if only  would hurry the heck up  
1240,0,1.0,imovie screws up my project yet again  i really hate 
1241,0,1.0,i hope no one ever cons me into getting another crappy  product again
1242,0,0.7328, stop trying to be like samsung i chose you and not samsung for a reason
1243,0,0.5107,the most  innovative company ( apple) doesn't have an official  twitter acct  for the company   
1244,0,1.0,fuck you 
1245,0,1.0, i have been on hold for 30 minutes thank god i sold most of my stock is this comcast or apple?
1246,0,1.0, please stop notifying me to 'upgrade icloud storage' because i do not use icloud enough to upgrade it nor would i pay for such things
1247,0,1.0, your freaking computer went psycho and ruined my life thanks a lot!!!
1248,0,1.0,hey  why won't you let me facetime claire stop being rude
1249,0,1.0,stupid fucking iphone chargers are stupid and break too easy fuck you 
1250,0,1.0,rt  hey  why won't you let me facetime claire stop being rude
1251,0,0.6447,  this is the worst day of my life
1252,0,0.71,"congratulations to  for firmly reasserting itself at the top of my most hated corporations list today 

 justnotabumfluffbohemian"
1253,1,0.6803,nice try  
1254,0,1.0,my computers so slow right now its making me want to shoot someone its a god dam mac i shouldnt hav 2 deal with this! 
1255,0,1.0,how do i log into icloud on my phone? not the cut down mobile version  argh! anyone know? 
1256,0,1.0,really pissed at    trying to edit video and can't convert files due to not having the mpeg 2 component anymore because of os update 
1257,0,1.0," but i can't use the component on my tcp install disc, due to the stupid os update  so now i have to pay 20 bucks to re download it?!"
1258,0,1.0, so thanks for being greedy assholes who force me to pay to get something that i already fucking paid for with final cut pro 
1259,1,0.7399,i bet  siri  is better some peeps 
1260,0,1.0,honestly fuuuuccckkkk you  
1261,0,1.0, fuck yo shit
1262,0,1.0, loses appeal to trademark 'app store' in  australia 
1263,0,1.0,fuck all fuck it all im sooooo sleep fix your shit 
1264,0,1.0,  tbh annoyed with apple's shit at the moment
1265,0,0.6612,  i say we start a riot  or something  i can supply the pitchforks
1266,0,1.0,"rt  hitting below the belt!  'deleted' rivals' music from ipods, court hears    musicnews"
1267,0,1.0,90  nd i aint even leave the house yet  water u doin fam
1268,1,1.0,thanks  for the preview of your smartwatch   fitnesstracker  quantifiedself  iot 
1269,0,1.0, is laughing its pants off with the school programs here in australia  they even manage to wringe money out of the poorest of people
1270,1,0.7437,do not disturb setting so nice thx 
1271,1,1.0,photo  yaaass  shoutout to  and to  for being amazing!  iphone  stevejobs    
1272,1,1.0,rt  thanks  for the preview of your smartwatch   fitnesstracker  quantifiedself  iot 
1273,1,0.6604,s o  for the headphones!
1274,0,1.0,since steve jobs left this world   i have been having problems with my   iphone5  ipad2  g5macpro  is done   
1275,0,0.4931,poor dudes out here gettin slandered because he wants to argue against 
1276,0,0.6797, when u gonna publish 64gb again to nationwide store i almost cry
1277,0,1.0,my phone is so shitty even the time freezes  
1278,1,0.6897,wars and battles is featured on the app store in the category 'best new games' in 108 countries!  thanks! 
1279,0,0.6331,"happy monday! my camera on my fancy   iphone6plus suddenly stopped working this weekend, so instead   i meme  "
1280,1,0.6807,  apple stock has doubled since steve jobs death and increased 15x since his return in the late 90s
1281,1,1.0,take the stress out of looking for christmas presents  amp  get a 15  student discount at   
1282,0,0.7079," 18  million iphone users have never bonked to    apple pay  ( monday, 8  december) "
1283,0,0.6873,  it stopped working? i would be screaming  i'm getting mine 12 24 
1284,0,0.6631, aapl apple exec gets a federal prison sentence for taking kickbacks on leak   
1285,0,1.0,all they do is steal your money   )
1286,0,0.6894,"apple doesn't need no stinking streaming media stick!  aapl  aapl 
"
1287,0,0.6759, i give up  you beat me  trying to manually add music to my iphone has left me a broken man   itunes  apple
1288,0,1.0, my app store aint working  y??
1289,0,1.0, ur products are shit they break 24 7 ur ruining my life
1290,0,1.0,  one of you stepped on my phone last night and its smashed and doesnt work  )
1291,0,0.6616,  what the fuck show me
1292,0,1.0,"former apple inc  supply manager sentenced to prison, fined  4 5 million for corporate espionage   aapl  aapl 
"
1293,0,0.6661,ahhhh!! y el  store of course!!!! 
1294,1,0.8119,"hope  store arndale could pass on to the staff member staff thats visually impaired she is an inspiration, great work  inawe  welldone"
1295,1,0.6904,"apple stock in upward trend after 'explosive' holiday quarter, apple watch release in 2015  aapl  aapl 
"
1296,0,1.0,help? 4s won't sync (doesn't even give option) w  latest  tried fixes i found    no bueno  thoughts?   techsupport
1297,1,0.7467,"apple's iphone 6 lead times still longer than previous models   aapl  aapl 
"
1298,0,1.0,former apple inc  exec gets a year in prison for selling secrets   aapl
1299,0,1.0, well done you  cunts my printer don't work since your  fucking  yosemite  update  pricks!
1300,0,0.6624,"rt  studio at 45,000 ft   one outlet,  4 computers    we need the batteries of the future now!!!! "
1301,0,0.6398,guys my mac is flipping out! flashing folder with question mark at start up!?! what do i do??  help  apple  mac  macbook   computer
1302,1,0.6825,  ordering a laptop today  how about i try  or  instead  maybe their reps will be kind instead of this behavior 
1303,1,1.0, thank you 
1304,0,0.6755,woah  woke up to 20   emails of someone trying to verify that email for their device  my email minus   (which makes no diff on gmail)
1305,1,0.738,takes more than  marketing to convert shoppers to buyers    amp   create a total sense experience  
1306,0,0.3343," aapl slide, opens opportunity  can't fill iphone 6 or 6plus orders, 6plus rumored to be much much higher   than prev reported "
1307,1,0.4975,bruh  real niggas need that 128gb ipod touch already
1308,0,1.0,my phone keeps restarting on its own  dont play me like that???
1309,0,0.7416,"rt  after  china,  russia may ban some  products, fearing  espionage   
 
 "
1310,1,0.6668,"why the ipad is anything but doomed  aapl  aapl 
"
1311,0,0.3464,"reminiscing on the first low cost computer which, out of the box, you didn't have to be a geek to use   "
1312,0,1.0,last night i had like 10 more apps than i do now  what's up with that   i hate you
1313,0,1.0,im so pissed i plugged my phone in overnight but it didnt charge fuck u 
1314,0,1.0,  yknow that time it restarted and then my phone got blue screen lol wtf
1315,0,0.741,why does  yosemite constantly restart due to an error when left over night?  onlyme 
1316,0,0.7651,bloombergtv   former  apple exec sentence to 1 year in prison for fraud   aapl
1317,0,1.0,there is nothing in life more fragile than an apple branded lightning cord  
1318,0,1.0,wtf is my conputer doing i left it alone for five minutes and it does this?? help   
1319,0,1.0,shout out to  for making crappy iphone alarms that don't go off and make me late for my final  
1320,0,1.0,"updated to yosemite on two machines  both are now painfully slow  thanks, "
1321,0,1.0,"  you should tell testers that if using gmail on ios, your app won't work  doesn't tell testers at all "
1322,1,0.669,"apple continues beefing up digital audio expertise by hiring dana massie from audience  aapl  aapl 
"
1323,1,1.0,steve jobs predicted future of e commerce back in 1996  amp  got it exactly right!  via   ecommerce  aapl
1324,0,0.6559,dear   amp   i understand you want to protect me  is there any way you can cool it on password lockouts  amp  resets?
1325,0,0.7119,hey  my ipod touch is acting all wonky and i've done the factory settings and reinstalled stuff and nothing  any other ideas?
1326,0,1.0,pretty bad  my  iphone5 has 20 life left and it is only 11am 
1327,1,1.0,it makes you smarter   elevate is  app of the year!  congratulations  and team   
1328,0,1.0,"happy monday! my camera on my fancy   iphone6plus suddenly stopped working this weekend, so instead   i meme  "
1329,0,1.0,i've abandoned  itunes and i'm never going back because  googlemusic is so much better  aapl  goog 
1330,0,1.0,rt  shout out to  for making crappy iphone alarms that don't go off and make me late for my final  
1331,0,1.0,hey  my iphone 6 was fully charged at 7 30 am  now it's on 20   is that a common battery life?
1332,0,0.8624,apple inc  is doomed   aapl dropped by 1 27 ! currently priced at 113 535    aapl
1333,1,0.669,rt  it makes you smarter   elevate is  app of the year!  congratulations  and team   
1334,1,0.6488,rt  it makes you smarter   elevate is  app of the year!  congratulations  and team   
1335,0,0.6538,block trade detected in  aapl
1336,1,0.7201,    yes it surely is a smart game   even peak is good
1337,1,0.6513,rt  it makes you smarter   elevate is  app of the year!  congratulations  and team   
1338,0,0.6841,rt  block trade detected in  aapl
1339,0,1.0,"happy monday! my camera on my fancy   iphone6plus suddenly stopped working this weekend, so instead   i meme  "
1340,0,1.0, make a fucking phone so the screen doesn't break   i want my phone to be naked and free 
1341,0,1.0,i hate it that my office email's not pushing emails now  it's fetching but on my settings it says push   appleprobs  appleproblems 
1342,1,1.0,love the new   tv spot   
1343,0,0.7411, i thought abt  when bought  lemon  tried to save    wasn't worth savings  regretting ever since    dellhell
1344,0,1.0," condoseniors said  needs to supply condo with dedicated tech  so many issues with iphone, imac, ipads warrants it  tech will eat well"
1345,1,0.4708,first to own 2600 digital languages ip is new leader of the internet  terms based on performance!     
1346,1,1.0,thank u  for having outstanding customer service  amp  exchanging a phone case that was clearly not made 4 the power user  customerforlife
1347,0,0.6781,glad i'm getting a non  computer   four macs in a row 
1348,0,1.0,fucking  are memer faggots 
1349,0,1.0,  bruh that means u type that a lot u fuckin punk bitch
1350,1,0.3404,s o to the techs at 
1351,1,1.0,rt  it makes you smarter   elevate is  app of the year!  congratulations  and team   
1352,0,0.6659,"dear   
can you please create a middle finger emoji asap 
sincerely, 
all iphone users"
1353,0,0.6789,"rt  dear   
can you please create a middle finger emoji asap 
sincerely, 
all iphone users"
1354,0,0.7171,you gotta be kidding me  
1355,0,1.0,theyre not rt  you gotta be kidding me  
1356,0,1.0,all of my apple product chargers look like that rt  theyre not rt  you gotta be kidding me  
1357,1,0.6797,apple inc 's (aapl) momentum seems nearly unstoppable   aapl
1358,0,0.7039,same struggle   rt  they're not rt  you gotta be kidding me  
1359,0,1.0,"rt  higher price targets are not helping apple's shares  aapl  aapl 
"
1360,1,1.0,"yeah  1 thing i'm inspired by is apple of course  so, apple    here is tv ad from 2002     tvad"
1361,1,0.6709999999999999,here's why  apple shares will reach  135  analyst  aapl 
1362,1,1.0,great service at   bethesdarow thanks jenna and brandon!!!!!!!
1363,1,1.0, conclusion   best client service ever
1364,0,1.0,how many iphone chargers do i need to go through?  make charger durability a point in the new iphone
1365,0,1.0,no caller id must be able to be blocked on  products     apple  iphone6  iphone6plus
1366,1,0.5037,nice1   says these are the best  apps of 2014  via 
1367,0,1.0,"yo  , why yall make it so hard to grip the 6? "
1368,0,0.7177, apple just patented an idea that  stevejobs would have hated  aapl  
1369,0,0.7525,    pay your taxes in our country!!! 
1370,0,0.6884, aapl apple returns cash to shareholders because it's out of ideas on how to   
1371,0,0.6894, applecare only cares about  beware of false prophetsi mean profits!
1372,0,0.738,"   
beware of anything that includes the word care "
1373,0,0.9231,"i've been talking with  support for almost 2 hours, absolutely no help at all "
1374,0,1.0,why the fuck is there a 'recently deleted' photo album? 
1375,0,0.7376,"come on  aapl, get your shit together!"
1376,1,0.4924,the 5 best  iphone games you should play this week  via   aapl
1377,0,1.0,rt  why the fuck is there a 'recently deleted' photo album? 
1378,1,0.6672, stores will host  free  coding workshops for  hourofcode on 12 11 14  via    computerscience
1379,0,1.0,oh  this is horrible packaging and shipping   shame 
1380,0,1.0,  the inconsistency and overall weirdness that controls the   appstore is why i archive previous versions   easy to downgrade 
1381,0,1.0,tryng to get back on snapchat but the app store isn't cooperating 
1382,0,0.5919," when is  removing photo upload? and are  covering refund for those who purchased based on features, that are no more?"
1383,0,1.0,rt  rt  why the fuck is there a 'recently deleted' photo album? 
1384,0,1.0,"  ios8 notification center is a pain in the ass  no way to sort, no way to dismiss all notifications, and hitting that  x  on each app"
1385,0,1.0,iphone6 fell 2 ft  screen shattered like it was blown up   wants an additional  109 to fix it  maybe make a product that lasts?
1386,0,1.0,f u  ur geniuses can suck my ass!
1387,0,1.0,"i hate my phone, i can't use it it's gone completely silent, and if i were to call  i would get even less help than i get now "
1388,0,0.7177, apple tv  sales topped by chromecast   aapl being pushed out   apple inc  (aapl) never made much of a fuss ab    
1389,0,0.5118,thank you  for being such a little troll but putting the option close right above the save tab  legends
1390,1,0.6643,apple's tim cooke hits the nail on the head     apple  technews 
1391,1,1.0,i love my phone so much thank you based god 
1392,0,0.6737, especially telling me that i've been randomly selected for a grant from our broke ass govt  i'm not  i don't get free govt     
1393,1,0.7012,"the 10 biggest differences between  mac and  pc   yep, i'll stick with my mac!  apple   "
1394,0,0.6722,"happy monday! my camera on my fancy   iphone6plus suddenly stopped working this weekend, so instead   i meme  "
1395,1,1.0,you'll be back in my life soon 
1396,1,1.0,"the 10 biggest differences between  mac and  pc   yep, i'll stick with my mac!  apple   "
1397,1,1.0,"the 10 biggest differences between  mac and  pc   yep, i'll stick with my mac!  apple   "
1398,0,1.0, hey fuck u my phone speaker no longer works just b c
1399,0,0.6758, hey nvm but i shouldn't have to restart my phone to make it work
1400,1,0.5327,rt   holiday  giveaway! to ensure you stay in touch on the go ck out brands like   
1401,0,0.6614,"apple inc  is catching up on iphone 6 supply, but still lagging demand   aapl"
1402,0,0.7324," my   imac caught fire while not in use, just sitting on my desk  luckily i was nearby and was able to sort it out "
1403,0,1.0,i don't know what you're trying to do  but phone updates are turned off  thanks for letting me 'aware' by error 
1404,1,1.0, aapl providing another great entry point  lt   115
1405,0,1.0, phone is awful  why is there a green line? need a new one   sort it out  not on  af
1406,0,0.6629999999999999,  or you could learn to take pictures off the internet better
1407,0,0.6719,rt    or you could learn to take pictures off the internet better
1408,1,0.7201,"the   best  iphone apps of the year,  according to    apple   ( monday, 8  december) "
1409,0,1.0,"good grief,  could you all have a more sucky hold music queue playlist? no offense, but, ewwwwww! johnny cash into a rap song? gross"
1410,0,0.5236," you were doing great with johnny cash, but damn that was jarring!"
1411,0,1.0,the only reason i have an iphone is because of imessage   bruh make a better battery
1412,0,0.6825, aapl  apple stock price plummeting    time to sell for a bit?
1413,1,1.0,we're so excited to be named to  'app store best of 2014' list this year!   apple
1414,1,1.0,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
1415,1,0.6578,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
1416,0,0.6794,   bring back  classicipod  cantbelieveitsgone
1417,0,1.0,day 12 without access to my  passwd  apple 'working on it'  no new apps or calendar   ecosystem has achilles? your move 
1418,0,1.0,  oh in wish you guys would port hebrew from the android version already! i have swapping abck and forth
1419,0,1.0,"too much completely broken shit in the world, fucks sake  (and fuck you  for the bullshit 'autocorrects')"
1420,1,1.0,rt  we're so excited to be named to  'app store best of 2014' list this year!   apple
1421,0,1.0,  too bad all third party keyboards on ios are buggy as hell and therefore completely unusable  undeserved 
1422,0,0.6719, former  exec sentenced to one year in prison for selling  company  secrets   uasm
1423,1,1.0,great time had  store on friday    amp  his  krumpers  amp  a  talkback    urbannutcracker
1424,0,1.0,"rt  too much completely broken shit in the world, fucks sake  (and fuck you  for the bullshit 'autocorrects')"
1425,0,0.6796, aapl apple just patented an idea that steve jobs would have hated   
1426,1,1.0,completely in love with my   iphone6 right now  playing with my  newphone  amp  digging into some  day complete  pizza
1427,0,0.6643,   whitepower  hatemusic  hatespeech  icantbreathe not a good look 
1428,0,1.0, if you use  congrats you just gave the government permission to spy on you    apple
1429,0,1.0,   hah  i wasn't defending it  but this is  and they don't understand the internet 
1430,1,1.0,cool 90 minutes later i now have yosemite x on macbook not bad for an almost 10 year old computer still run strong   winning
1431,1,1.0,always so impressed with the customer service at the  store square one  my laptop works again and didn't cost me a dime!
1432,0,0.6801,  there is still not a suicide note template on your most recent pages update how much longer do i have to wait
1433,0,1.0,thanks  for making life complicated
1434,1,0.635,thanking  for the 'do not disturb' feature
1435,0,0.5036,the most offensive thing is the lack of a trashcan emoji stop the discrimination 
1436,0,1.0,rt  the most offensive thing is the lack of a trashcan emoji stop the discrimination 
1437,1,1.0,rt  thanking  for the 'do not disturb' feature
1438,0,1.0,"my macbook pro is now as annoying as my asus windows 8 computer  freezing, laggy, etc   so much for  excellence "
1439,0,0.7039,why can't we facetime more than one person at a time  ? i need answers dammit until then oovoo winning 
1440,0,0.6804,my old iphone exploded for no good reason  what the heck??? 
1441,0,0.8938,my computer sux  fix it
1442,0,0.6758,"no videos tonight, turns out ipads still need electricity to function  figure it out,   
 
ps lol key studies at 144"
1443,0,1.0,"for the past week my phone stay freezing  amp  closing out apps on me, wtf "
1444,0,0.665,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1445,1,0.6635,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1446,1,0.7016,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1447,1,0.3467,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1448,1,0.6635,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1449,1,0.6635,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1450,0,0.6595,"apple sux ' protesters stage protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree '"
1451,0,0.5153,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1452,0,0.6827,  all they are doing now is alienating people  blocking federal interstates need to be stopped too  endangering lives 
1453,0,0.6658,"   also, steve jobs? overrated  "
1454,0,0.6804, wtf siri step your game up 
1455,0,0.6643,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1456,1,0.6635,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1457,0,0.7113,  at this point it's not anger  it's simply a manifestation of stupid 
1458,0,1.0,   hopefully endangering their own lives!
1459,0,0.6932,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1460,1,0.6739,   well said
1461,0,0.7651,i just got this charger like 2 weeks ago what the frick 
1462,0,1.0,rt    at this point it's not anger  it's simply a manifestation of stupid 
1463,0,0.6784,   these actions are not helping their cause   democratswarontruth
1464,1,0.6651,rt   3x bonus airmiles  right now!  airmilesshops
1465,0,0.8055,my t mobile   iphone nightmare   iphone6    
1466,1,0.5036,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1467,0,0.6577,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1468,0,0.4815,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
1469,0,1.0, fuck u n this weak ass iphone
1470,1,0.6781,"rt  protesters stage  diein protests in  store in nyc    is it me, or is this anger misplaced? retweet if you agree "
